,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
372,3I7KR83SOE1RPSE4K1EC65LJ4IMK9T,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3CPLWGV3MTNVJIW18GBTNHY9XZHN9B,A2PJBSDDN22XIX,Submitted,2020-05-25 17:33:06,2020-05-25 17:34:04,Thu May 28 17:34:04 PDT 2020,,,,58,0% (0/0),0% (0/0),0% (0/0),cnndm8001,two_stage_rl_out,"['560', '561', '562', '563', '564', '565', '566', '567', '568', '569', '570', '571', '572', '573', '574', '575']","Winchester Council in Hampshire said its annual clean - up of roads was hit by New Health and Safety Executive rules designed to protect litter - pickers from traffic . But the HSE denied tightening rules and said councils were ‘ over - interpreting ’ legislation . Sir Andrew Motion , now President of the campaign to Protect Rural England , accused Town Hall bosses and Highways Agency of ruining the countryside by failing to remove rubbish .",Winchester Council is in Hampshire,Winchester Council claimed annual clean - up,Winchester Council was hit by new rules.,Health and Safety Executive denied tightening rules.,Health and Safety Executive said that counciles were over-interpreting legislation.,Sir Andrew Motion is a poet laureate.,Sir Andrew Motion accused Town Hall bosses.,Sir Andrew Motion accused Highways Agency.,The accusation was of ruining the countryside.,The accusation was of failing to remove rubbish.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,n,p,p,p,{},,
373,3I7KR83SOE1RPSE4K1EC65LJ4IMK9T,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3DH6GAKTY3D418ISJGE3HLY9GMXZYG,A2BCNRHZU9V7C4,Submitted,2020-05-25 19:21:42,2020-05-25 19:33:11,Thu May 28 19:33:11 PDT 2020,,,,689,0% (0/0),0% (0/0),0% (0/0),cnndm8001,two_stage_rl_out,"['560', '561', '562', '563', '564', '565', '566', '567', '568', '569', '570', '571', '572', '573', '574', '575']","Winchester Council in Hampshire said its annual clean - up of roads was hit by New Health and Safety Executive rules designed to protect litter - pickers from traffic . But the HSE denied tightening rules and said councils were ‘ over - interpreting ’ legislation . Sir Andrew Motion , now President of the campaign to Protect Rural England , accused Town Hall bosses and Highways Agency of ruining the countryside by failing to remove rubbish .",Winchester Council is in Hampshire,Winchester Council claimed annual clean - up,Winchester Council was hit by new rules.,Health and Safety Executive denied tightening rules.,Health and Safety Executive said that counciles were over-interpreting legislation.,Sir Andrew Motion is a poet laureate.,Sir Andrew Motion accused Town Hall bosses.,Sir Andrew Motion accused Highways Agency.,The accusation was of ruining the countryside.,The accusation was of failing to remove rubbish.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,p,p,n,p,p,p,{},,
375,33KMQD9OGN2ZGUJRMARJO4PR38Y77Y,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,36WLNQG784YAD5YLD1M6O0ZQ76AEBC,A13TA3WX9VH0MM,Submitted,2020-05-25 16:46:05,2020-05-25 16:47:05,Thu May 28 16:47:05 PDT 2020,,,,60,0% (0/0),0% (0/0),0% (0/0),cnndm1573,two_stage_rl_out,"['656', '657', '658', '659', '660', '661', '662', '663', '664', '665', '666', '667', '668', '669', '670', '671']","Andy Murray marries fiancee Kim Sears in his hometown of Dunblane on Saturday . The 27 - year - old Scot confirmed it will be a down - to - earth guest list when he marries Kim Sears . Murray flew back after his Miami Open final defeat to Runaway World No 1 Novak Djokovic on Sunday . The only non - British player likely to attend is Jean - Julien Rojer , a doubles specialist from the Dutch Antilles who has a base in Miami .",Tournament performances have restored Andy Murray to World No 3 .,Andy Murray has been restored to World No 3 .,The wedding takes Andy Murray's No 1 spot this week .,Andy Murray is going to marry Kim Sears.,The wedding is this week.,Kin Sears is Andy Murray's fiancée.,The wedding is in Dunblane.,The wedding is this coming Saturday.,There are believed to be well over 100 names on the guest list .,The guest list is down - to - earth .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,p,p,p,p,p,n,{},,
376,3OB6JN3AAUDSJGATZUREC3DHZ9NMRN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3HUTX6F6VZB21JBEOMWRSJQ0H3CO2Z,A1IIDR9HLUB1MR,Submitted,2020-05-25 17:33:43,2020-05-25 17:36:42,Thu May 28 17:36:42 PDT 2020,,,,179,0% (0/0),0% (0/0),0% (0/0),cnndm5025,two_stage_rl_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . She was stripped naked and sexually assaulted after being forced into Huminski ' s car . Chloe ' s mother , named only as Isabelle , ‘ heard her daughter ’ s screams ’ as she was being taken away from outside her school in Calais - but was unable to do anything . DNA evidence corroborated by an autopsy revealed ' strangulation and sexual violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,n,n,n,p,p,n,n,{},,
377,3OB6JN3AAUDSJGATZUREC3DHZ9NMRN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3R08VXYT7HJHSTHMLK4W54KUVKNW7N,A2PJBSDDN22XIX,Submitted,2020-05-25 16:45:54,2020-05-25 16:46:44,Thu May 28 16:46:44 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),cnndm5025,two_stage_rl_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . She was stripped naked and sexually assaulted after being forced into Huminski ' s car . Chloe ' s mother , named only as Isabelle , ‘ heard her daughter ’ s screams ’ as she was being taken away from outside her school in Calais - but was unable to do anything . DNA evidence corroborated by an autopsy revealed ' strangulation and sexual violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,n,n,n,n,p,n,n,{},,
379,3EPG8DX9MOE9ZW98U363Q62GCW9P58,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3MHW492WW51NY7O4ZG1P2KY6J1RMVR,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 17:36:20,2020-05-25 17:38:07,Thu May 28 17:38:07 PDT 2020,,,,107,100% (8/8),100% (8/8),100% (8/8),cnndm9221,two_stage_rl_out,"['256', '257', '258', '259', '260', '261', '262', '263', '264', '265', '266', '267', '268', '269', '270', '271']","Clip was filmed on Saturday in Shortandy Village , 40 miles north of Astana . Captures the cloud hovering in the sky for 15 minutes before vanishing without trace . Video has been viewed more than 50 , 000 times since being uploaded to YouTube .",A clip shows a mysterious black cloud.,The cloud was hanging over Shortandy.,The cloud was in the shape of a hoop.,The cloud did not move for more than 15 minutes.,The clip has been viewed many times.,The views on the clip are in the tens of thousands.,The clip has been viewed on YouTube.,The viewers suggest that the cloud was an alien spacecraft.,Experts think the cloud could have been caused by nearby factories.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,p,n,n,{},,
381,30ZKOOGW30U3OA2N4XMUXL041U4A1V,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3SB5N7Y3O8S7DWR2LGF54MOJTJ30G6,A1VW9W0DWXCPYE,Submitted,2020-05-25 17:39:39,2020-05-25 17:40:12,Thu May 28 17:40:12 PDT 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),cnndm2292,two_stage_rl_out,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor ' s £ 100 , 000 - per - week wages . The Togolese striker is out of favour under Mauricio Pochettino . The 31 - year - old has made just nine league starts this season .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,n,n,p,p,p,{},,
382,368IUKXGB9W5I09MZMG8ICGG8RKP6O,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,326O153BMNM3S2W5RXDCJQNQAS1DEZ,A12ATVBE1I4567,Submitted,2020-05-25 18:03:19,2020-05-25 18:23:42,Thu May 28 18:23:42 PDT 2020,,,,1223,0% (0/0),0% (0/0),0% (0/0),cnndm9555,two_stage_rl_out,"['1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295']","Manchester City ' s Gerhard Tremmel , 36 , is the understudy for Lukasz Fabianski but has done well in the cups . England ' s first - choice right - back at the World Cup is still a regular for Liverpool . Ron Vlaar was a surprise omission from the team of the tournament .",Gerhard Tremmel plays for Swansea,Gerhard Tremmel was in goal,Gerhard Tremmel played for free agents' 4 -4-2,Glen Johnson was at the back,Kolo Toure was at the back,Ron Vlaar was at the back,Luke Garbutt was at the back,James Milner was in midfield,Mikel Arteta was in the midfield,Tom Cleverly was in the midfield,Jonas Gutierrez was in the midfield,Danny Ings plays for Burnley,Danny Ings was up front,James Wilson plays for Manchester United,James Wilson was up front,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
383,368IUKXGB9W5I09MZMG8ICGG8RKP6O,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,37M28K1J0V1D5BFLLOX1Q5SCUXOAJ3,AHKYVHP6591H8,Submitted,2020-05-25 17:03:16,2020-05-25 17:09:06,Thu May 28 17:09:06 PDT 2020,,,,350,100% (31/31),100% (31/31),100% (31/31),cnndm9555,two_stage_rl_out,"['1280', '1281', '1282', '1283', '1284', '1285', '1286', '1287', '1288', '1289', '1290', '1291', '1292', '1293', '1294', '1295']","Manchester City ' s Gerhard Tremmel , 36 , is the understudy for Lukasz Fabianski but has done well in the cups . England ' s first - choice right - back at the World Cup is still a regular for Liverpool . Ron Vlaar was a surprise omission from the team of the tournament .",Gerhard Tremmel plays for Swansea,Gerhard Tremmel was in goal,Gerhard Tremmel played for free agents' 4 -4-2,Glen Johnson was at the back,Kolo Toure was at the back,Ron Vlaar was at the back,Luke Garbutt was at the back,James Milner was in midfield,Mikel Arteta was in the midfield,Tom Cleverly was in the midfield,Jonas Gutierrez was in the midfield,Danny Ings plays for Burnley,Danny Ings was up front,James Wilson plays for Manchester United,James Wilson was up front,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
384,3X878VYTJI6CVNYX4TPVCW281WHF7A,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,39LNWE0K4ZK1P99D9BTSE5P6OL5UI1,A3HII8DX9SINOU,Submitted,2020-05-25 18:11:14,2020-05-25 18:12:33,Thu May 28 18:12:33 PDT 2020,,,,79,100% (43/43),100% (43/43),100% (43/43),cnndm9605,two_stage_rl_out,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']","One in five Chinese restaurants believed to be serving shark fin soup . Loophole came to light after trading standards raided Royal China Club . Charity bite - back said restaurants are either disguising the soup on their menus as ' fish fin soup ' or are offering it to Mandarin speaking customers . More than 70 million sharks are killed each year for their fins , often dying slow , painful deaths after being dumped back into the sea once their most valuable parts have been cut off .",Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
385,3X878VYTJI6CVNYX4TPVCW281WHF7A,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3QL2OFSM9B6XHG34K0LKP7ZH3KPNCX,AHKYVHP6591H8,Submitted,2020-05-25 17:58:37,2020-05-25 17:59:53,Thu May 28 17:59:53 PDT 2020,,,,76,100% (31/31),100% (31/31),100% (31/31),cnndm9605,two_stage_rl_out,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']","One in five Chinese restaurants believed to be serving shark fin soup . Loophole came to light after trading standards raided Royal China Club . Charity bite - back said restaurants are either disguising the soup on their menus as ' fish fin soup ' or are offering it to Mandarin speaking customers . More than 70 million sharks are killed each year for their fins , often dying slow , painful deaths after being dumped back into the sea once their most valuable parts have been cut off .",Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
387,3P7RGTLO7I15UBO9C7SC20W3A04KA8,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:05 PDT 2020,2,BatchId:4052671;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:05 PDT 2020,,,3ZWFC4W1UZVPZQF649S26XPU1U2RFW,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 17:38:07,2020-05-25 17:40:26,Thu May 28 17:40:26 PDT 2020,,,,139,100% (8/8),100% (8/8),100% (8/8),cnndm10680,two_stage_rl_out,"['832', '833', '834', '835', '836', '837', '838', '839', '840', '841', '842', '843', '844', '845', '846', '847']","Shiraz Nawaz , 36 , said he felt lucky to be alive after the 15 - foot flames shot out of the manhole in the West Midlands . The father - of - two had been on his way to his local takeaway when he heard buzzing from the ground just a few feet behind him . As he turned around he noticed the charred ground and watched on as thick black smoke began to escape .",Flames shot out the manhole .,Shiraz Nawaz felt lucky to be alive.,Fire erupted moments after Shiraz Nawaz walked over the manhole.,The manhole was in a busy street .,No - one was hurt in the incident.,Nawaz evacuated the area.,No-one was hurt after Nawaz evacuated the area .,Shiraz Nawaz walked over the manhole.,It is incredible that no - one was hurt.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
