,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
325,3N5YJ55YYKR62H9C9KKSUSD74V8AN2,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:36 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:36 PDT 2020,,,3JMSRU9HQNIPMJWRIID6PCTXAYOVEX,ACBK30I7R42NI,Submitted,2020-05-25 16:38:04,2020-05-25 16:44:19,Thu May 28 16:44:19 PDT 2020,,,,375,0% (0/0),0% (0/0),0% (0/0),cnndm5576,neusumm_out,"['1392', '1393', '1394', '1395', '1396', '1397', '1398', '1399', '1400', '1401', '1402', '1403', '1404', '1405', '1406', '1407']","Chelsea midfielder Cesc Fabregas took to Instagram to show off the shiners he picked up from Stoke City midfielder Charlie Adam on Saturday . Jose Mourinho's side extended their lead at the top of Barclays Premier League to seven points with a 2 - 1 win but it didn't come without cost for Fabregas . The former Arsenal and Barcelona Ace was left bloodied after being caught by a flailing arm following a tussle with Adam , the scorer of a 66 - yard wonder goal .",Cesc Fabregas plays for Chelsea,Charlie Adam plays for Stoke City,Cesc Fabregas used to play for Barcelona,Charlie Adam injured Cesc Fabregas,Chelsea won against Stoke City,The match was at Chelsea's home,Charlie Adam is a midfielder,Charlie Adam scored a goal in the match,Cesc Fabregas posted on instagram,Cesc Fabregas had bruises.,Cesc Fabregas was smiling in the instagram post,Charlie Adam's arm was trailing.,BLANK,BLANK,BLANK,BLANK,p,n,p,n,n,n,n,p,p,p,p,p,n,p,n,n,ACBK30I7R42NI,,
326,3N5YJ55YYKR62H9C9KKSUSD74V8NAF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3BF51CHDT0YLDSMD5MXNPM0K8IFH0J,A3P0P0DRSOX52W,Submitted,2020-05-25 14:21:02,2020-05-25 14:22:26,Thu May 28 14:22:26 PDT 2020,,,,84,0% (0/0),0% (0/0),0% (0/0),cnndm10368,neusumm_out,"['1312', '1313', '1314', '1315', '1316', '1317', '1318', '1319', '1320', '1321', '1322', '1323', '1324', '1325', '1326', '1327']","Rory McIlroy is looking to complete a career Grand Slam this week with victory at the Masters in Augusta . Only five men have won all four of golf's majors in the Masters era , those being Jack Nicklaus , Tiger Woods , Ben Hogan , Gary Player and Gene Sarazen . McIlroy was all smiles with his caddy Niall Horan of one direction during the par - 3 contest on Wednesday .",Rory Mcilroy is bidding to win a Masters title,This will be the first Masters title in Rory Mcilroy's career,The Masters competition will take place in Augusta,Rory Mcilroy is a Northern Irishman,Rory Mcilroy finished eighth in Georgia,Rory Mcilroy played last year,Rory Mcilroy played in Georgia,Rory Mcilroy won the Open last year,Rory Mcilroy won the USPGA championship last year,Rory Mcilroy is looking for third straight major victory,Niall Horan is a one direction star,Niall Horan caddied for Rory Mcilroy,Rory Mcilroy was in a contest on Wednesday,Rory Mcilroy scored par - 3 in the contest,BLANK,BLANK,n,n,p,n,n,n,n,p,n,p,n,n,n,n,n,n,{},,
327,3N5YJ55YYKR62H9C9KKSUSD74V8NAF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3V0Z7YWSI3OXR3KBPYI5NBK8DV8V25,A12ATVBE1I4567,Submitted,2020-05-25 14:15:43,2020-05-25 14:43:07,Thu May 28 14:43:07 PDT 2020,,,,1644,0% (0/0),0% (0/0),0% (0/0),cnndm10368,neusumm_out,"['1312', '1313', '1314', '1315', '1316', '1317', '1318', '1319', '1320', '1321', '1322', '1323', '1324', '1325', '1326', '1327']","Rory McIlroy is looking to complete a career Grand Slam this week with victory at the Masters in Augusta . Only five men have won all four of golf's majors in the Masters era , those being Jack Nicklaus , Tiger Woods , Ben Hogan , Gary Player and Gene Sarazen . McIlroy was all smiles with his caddy Niall Horan of one direction during the par - 3 contest on Wednesday .",Rory Mcilroy is bidding to win a Masters title,This will be the first Masters title in Rory Mcilroy's career,The Masters competition will take place in Augusta,Rory Mcilroy is a Northern Irishman,Rory Mcilroy finished eighth in Georgia,Rory Mcilroy played last year,Rory Mcilroy played in Georgia,Rory Mcilroy won the Open last year,Rory Mcilroy won the USPGA championship last year,Rory Mcilroy is looking for third straight major victory,Niall Horan is a one direction star,Niall Horan caddied for Rory Mcilroy,Rory Mcilroy was in a contest on Wednesday,Rory Mcilroy scored par - 3 in the contest,BLANK,BLANK,n,n,p,p,n,n,n,p,n,p,n,n,n,n,n,n,{},,
328,3NCN4N1H2K5BLRE4FYKOP3XDMDTNBA,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3DR23U6WEA2A9RS2DNDROU5CDDXTE4,A3HII8DX9SINOU,Submitted,2020-05-25 15:19:37,2020-05-25 15:21:31,Thu May 28 15:21:31 PDT 2020,,,,114,100% (43/43),100% (43/43),100% (43/43),cnndm9709,neusumm_out,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","Authorities in El Salvador have moved prisoners from two of the country's hyper - violent gangs into the same prison for the first time , in a bid to stop them running operations from behind bars . Just last week eight gang members were killed in a confrontation with police on a coffee farm in El Salvador . In all 1,177 barrio 18 members were transferred .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,{},,
329,3NCN4N1H2K5BLRE4FYKOP3XDMDTNBA,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:37 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:37 PDT 2020,,,3WZ36BJEV84C2OGI3WB1NMZRAGFBTH,AD1FDB9A61LMS,Submitted,2020-05-25 14:53:14,2020-05-25 15:32:15,Thu May 28 15:32:15 PDT 2020,,,,2341,100% (97/97),100% (97/97),100% (97/97),cnndm9709,neusumm_out,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","Authorities in El Salvador have moved prisoners from two of the country's hyper - violent gangs into the same prison for the first time , in a bid to stop them running operations from behind bars . Just last week eight gang members were killed in a confrontation with police on a coffee farm in El Salvador . In all 1,177 barrio 18 members were transferred .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
330,3NFWQRSHWI2VOG9YXWTPI9F10ZZFGC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3E4GGUZ1TDFJBSQZQU4YL29RXXC2K1,A3C5KFPIBYOQVX,Submitted,2020-05-25 14:58:00,2020-05-25 14:58:56,Thu May 28 14:58:56 PDT 2020,,,,56,0% (0/0),0% (0/0),0% (0/0),cnndm5626,neusumm_out,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","Michael Pulman , 33 , a care worker from Walsall , spent # 7,500 on a hair transplant to boost his self - esteem . Michael , has spent # 7,500 on a hair transplant which he believes will boost his self - esteem and happiness . Andrea Carter , 72 , from Leighton Buzzard , has her baggy jowls removed .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,p,p,p,p,p,{},,
331,3NFWQRSHWI2VOG9YXWTPI9F10ZZFGC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3TU5ZICBRIPG8AQJJGXWRFY3I3T8QZ,A1C8FN01981A69,Submitted,2020-05-25 14:44:30,2020-05-25 14:48:41,Thu May 28 14:48:41 PDT 2020,,,,251,100% (1/1),100% (1/1),100% (1/1),cnndm5626,neusumm_out,"['1216', '1217', '1218', '1219', '1220', '1221', '1222', '1223', '1224', '1225', '1226', '1227', '1228', '1229', '1230', '1231']","Michael Pulman , 33 , a care worker from Walsall , spent # 7,500 on a hair transplant to boost his self - esteem . Michael , has spent # 7,500 on a hair transplant which he believes will boost his self - esteem and happiness . Andrea Carter , 72 , from Leighton Buzzard , has her baggy jowls removed .",Harley Street is a top destination,Harley Street is a top destination for private cosmetic surgery.,Patients pay thousands for cosmetic treatments.,Patients hope treatment will change their lives.,Michael is 33.,"Michael spent 7,500.","Michael spent 7,500 on a hair transplant.",Michael got hair transplant to boost his self - esteem.,Andrea is 72.,Andrea pays for a facelift.,Andrea husband can't tell the difference after her facelift.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,p,p,p,p,p,{},,
332,3NOEP8XAV8QI1FTI09PYIPT05VIPXH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3EO896NRA1JIK7EUROOILAI4ILMJT8,AHKYVHP6591H8,Submitted,2020-05-25 14:45:00,2020-05-25 15:05:55,Thu May 28 15:05:55 PDT 2020,,,,1255,100% (31/31),100% (31/31),100% (31/31),cnndm1173,neusumm_out,"['1136', '1137', '1138', '1139', '1140', '1141', '1142', '1143', '1144', '1145', '1146', '1147', '1148', '1149', '1150', '1151']","Muller , 25 , netted the fourth goal of Bayern's 6 - 1 demolition of Porto in the second leg of the Champions League quarter - final at the Allianz Arena to secure their place in the last four . Thomas Muller became the leading German scorer in the Champions League on Tuesday night and engaged in a raucous exchange with Bayern Munich supporters as Pep Guardiola's side celebrated a famous win . It was the World Cup winner's 27th Champions League goal , taking him past former Bayern team - mate Mario Gomez and making him the highest - scoring German since the tournament took its current shape in 1992 .",Bayern Munich beat Porto.,Bayern Munich won  6 - 1.,Bayern Munich won in Champions League.,Bayern Munich won on Tuesday.,Bayern Munich is managed by Pep Guardiola.,Bayern Munich progressed in the competition.,Bayern Munich reached semi-finals.,Bayern Munich progressed 7 - 4 on aggregate.,Thomas Muller scored 27th Champions League goal.,Thomas Muller passed Mario Gomez in goals.,Thomas Muller is now the leading German scorer in the competition.,After the game Thomas Muller led the celebrations.,Thomas Muller led the celebrations using a megaphone.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,n,p,p,n,p,{},,
333,3NOEP8XAV8QI1FTI09PYIPT05VIPXH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:38 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:38 PDT 2020,,,3Z7EFSHGNE22TAH8M68TN9QF5XVCX0,A2R2YZTSME1K3F,Submitted,2020-05-25 14:22:08,2020-05-25 14:23:47,Thu May 28 14:23:47 PDT 2020,,,,99,0% (0/0),0% (0/0),0% (0/0),cnndm1173,neusumm_out,"['1136', '1137', '1138', '1139', '1140', '1141', '1142', '1143', '1144', '1145', '1146', '1147', '1148', '1149', '1150', '1151']","Muller , 25 , netted the fourth goal of Bayern's 6 - 1 demolition of Porto in the second leg of the Champions League quarter - final at the Allianz Arena to secure their place in the last four . Thomas Muller became the leading German scorer in the Champions League on Tuesday night and engaged in a raucous exchange with Bayern Munich supporters as Pep Guardiola's side celebrated a famous win . It was the World Cup winner's 27th Champions League goal , taking him past former Bayern team - mate Mario Gomez and making him the highest - scoring German since the tournament took its current shape in 1992 .",Bayern Munich beat Porto.,Bayern Munich won  6 - 1.,Bayern Munich won in Champions League.,Bayern Munich won on Tuesday.,Bayern Munich is managed by Pep Guardiola.,Bayern Munich progressed in the competition.,Bayern Munich reached semi-finals.,Bayern Munich progressed 7 - 4 on aggregate.,Thomas Muller scored 27th Champions League goal.,Thomas Muller passed Mario Gomez in goals.,Thomas Muller is now the leading German scorer in the competition.,After the game Thomas Muller led the celebrations.,Thomas Muller led the celebrations using a megaphone.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,n,p,p,n,p,{},,
334,3NRZ1LDP80U76ATX1RDJFA9BDVGPZE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,3PEIJLRY6YHB78ND3X8UZ3XIXDFXWW,A12ATVBE1I4567,Submitted,2020-05-25 14:31:17,2020-05-25 15:27:44,Thu May 28 15:27:44 PDT 2020,,,,3387,0% (0/0),0% (0/0),0% (0/0),cnndm8815,neusumm_out,"['176', '177', '178', '179', '180', '181', '182', '183', '184', '185', '186', '187', '188', '189', '190', '191']","The new winner of Masterchef Simon Wood , who won the title last Friday , hasn't been on a single cookery course or even had one lesson . Simon Wood , 38 , from Oldham won Masterchef Last Friday . Simon as an eight year old after winning the chance to spend a day in a hotel kitchen .",Simon Wood was 38 years old.,Simon Wood was from Oldham.,Simon Wood won Masterchef.,Simon Wood won Masterchef last Friday.,Simon Wood was a father of four.,Simon Wood got cooking skills.,Simon Wood fed his culinary creations to his kids.,Simon Wood was an award winning chef.,Simon Wood talked about his favourite meals.,One of Simon Wood's favourite meals was a plain omelette.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
335,3NRZ1LDP80U76ATX1RDJFA9BDVGPZE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,3R0T90IZ1X0R7OMIXW8PZNQK271CGA,A110SC5K5Y3IHS,Submitted,2020-05-25 14:29:30,2020-05-25 14:39:28,Thu May 28 14:39:28 PDT 2020,,,,598,100% (9/9),100% (9/9),100% (9/9),cnndm8815,neusumm_out,"['176', '177', '178', '179', '180', '181', '182', '183', '184', '185', '186', '187', '188', '189', '190', '191']","The new winner of Masterchef Simon Wood , who won the title last Friday , hasn't been on a single cookery course or even had one lesson . Simon Wood , 38 , from Oldham won Masterchef Last Friday . Simon as an eight year old after winning the chance to spend a day in a hotel kitchen .",Simon Wood was 38 years old.,Simon Wood was from Oldham.,Simon Wood won Masterchef.,Simon Wood won Masterchef last Friday.,Simon Wood was a father of four.,Simon Wood got cooking skills.,Simon Wood fed his culinary creations to his kids.,Simon Wood was an award winning chef.,Simon Wood talked about his favourite meals.,One of Simon Wood's favourite meals was a plain omelette.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
337,3O2Y2UIUDUI0Q25HNNE4G17U7GGFKF,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:08:39 PDT 2020,2,BatchId:4052649;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:08:39 PDT 2020,,,3NPI0JQDATTE6IHSM1T2I64GRKSTPI,AE3ZQZ2Z81Z11,Submitted,2020-05-25 14:48:35,2020-05-25 14:49:14,Thu May 28 14:49:14 PDT 2020,,,,39,0% (0/0),0% (0/0),0% (0/0),cnndm6774,neusumm_out,"['736', '737', '738', '739', '740', '741', '742', '743', '744', '745', '746', '747', '748', '749', '750', '751']","Mustafa Kamal resigned as ICC President on Wednesday , accusing India of influencing the outcome of the Cricket World Cup quarter - final against Bangladesh . Kamal has stepped down amid accusations that India influenced the outcome of a World Cup match . Mustafa Kamal , pictured with the Cricket World Cup trophy , has stepped down as ICC president .",Kamal criticised decision.,Decision was to award no - ball against Rohit Sharma.,Decision was controversial.,Decision was Umpires' decision.,Decision was in World Cup match.,India and Bangladesh played World Cup match.,An allegation was made that India had used its influence in the ICC.,Bangladeshi president made an allegation.,Governing Body asked Bangladeshi president to withdraw his statement or apologise.,Kamal confirmed his intention.,Kamal's intention was to step down.,Governing Body made request to Bangladeshi president.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,p,p,p,n,n,{},,
